Image,Expert01,Expert02
qc_072_S_2093_20110415_redskull_bison,Pass,Pass
qc_072_S_2093_20111021_redskull_bison,,Fail
qc_072_S_2093_20121011_redskull_bison,Fail,Fail
qc_072_S_2116_20101026_redskull_bison,Pass,Pass
qc_072_S_2116_20110121_redskull_bison,,Pass
qc_072_S_2116_20110425_redskull_bison,,Pass
qc_072_S_2116_20111116_redskull_bison,Pass,Pass
qc_072_S_2116_20121108_redskull_bison,,Pass
qc_072_S_2116_20131105_redskull_bison,,Pass
qc_072_S_2164_20101102_redskull_bison,Pass,Pass
qc_072_S_2164_20110129_redskull_bison,Pass,Fail
qc_072_S_2164_20110505_redskull_bison,Fail,Pass
qc_072_S_2164_20111205_redskull_bison,Pass,Fail
qc_072_S_2164_20121204_redskull_bison,Fail,Pass
qc_072_S_4007_20110308_redskull_bison,,Fail
qc_072_S_4007_20111101_redskull_bison,Fail,Fail
qc_072_S_4007_20120322_redskull_bison,Fail,Fail
qc_072_S_4007_20130328_redskull_bison,Fail,Fail
qc_072_S_4057_20110607_redskull_bison,Pass,Pass
qc_072_S_4057_20110829_redskull_bison,,Pass
qc_072_S_4057_20111212_redskull_bison,,Pass
qc_072_S_4057_20120611_redskull_bison,,Pass
qc_072_S_4057_20130611_redskull_bison,Pass,Pass
qc_072_S_4063_20110617_redskull_bison,,Pass
qc_072_S_4063_20110919_redskull_bison,Pass,Pass
qc_072_S_4063_20111219_redskull_bison,,Pass
qc_072_S_4063_20120627_redskull_bison,Pass,Pass
qc_072_S_4063_20130625_redskull_bison,Pass,Pass
qc_072_S_4102_20110720_redskull_bison,,Fail
qc_072_S_4102_20111024_redskull_bison,Pass,Fail
qc_072_S_4102_20120117_redskull_bison,Fail,Fail
qc_072_S_4102_20120711_redskull_bison,,Fail
qc_072_S_4103_20110720_redskull_bison,Fail,Fail
qc_072_S_4103_20120227_redskull_bison,Fail,Fail
qc_072_S_4103_20120821_redskull_bison,,Fail
qc_072_S_4103_20130819_redskull_bison,,Fail
qc_072_S_4131_20110725_redskull_bison,,Pass
qc_072_S_4131_20111031_redskull_bison,Pass,Pass
qc_072_S_4131_20120208_redskull_bison,,Pass
qc_072_S_4131_20120801_redskull_bison,Pass,Pass
qc_072_S_4206_20110902_redskull_bison,,Pass
qc_072_S_4206_20111202_redskull_bison,,Pass
qc_072_S_4206_20120326_redskull_bison,,Fail
qc_072_S_4206_20121001_redskull_bison,,Pass
qc_072_S_4226_20110926_redskull_bison,,Fail
qc_072_S_4226_20111209_redskull_bison,Fail,Fail
qc_072_S_4226_20120420_redskull_bison,,Fail
qc_072_S_4226_20121012_redskull_bison,,Fail
qc_072_S_4383_20111209_redskull_bison,Fail,Fail
qc_072_S_4383_20120309_redskull_bison,,Fail
qc_072_S_4383_20120615_redskull_bison,,Fail
qc_072_S_4383_20121217_redskull_bison,Fail,Fail
qc_072_S_4390_20111208_redskull_bison,Pass,Pass
qc_072_S_4390_20120314_redskull_bison,Pass,Pass
qc_072_S_4390_20120614_redskull_bison,Pass,Pass
qc_072_S_4390_20121203_redskull_bison,Pass,Pass
qc_072_S_4391_20120106_redskull_bison,,Fail
qc_072_S_4391_20120404_redskull_bison,,Fail
qc_072_S_4391_20120716_redskull_bison,Pass,Pass
qc_072_S_4391_20130114_redskull_bison,,Pass
qc_072_S_4394_20111228_redskull_bison,,Pass
qc_072_S_4394_20120328_redskull_bison,,Pass
qc_072_S_4394_20120628_redskull_bison,,Pass
qc_072_S_4394_20130114_redskull_bison,Pass,Pass
qc_072_S_4445_20120117_redskull_bison,,Fail
qc_072_S_4445_20120417_redskull_bison,,Fail
qc_072_S_4445_20120725_redskull_bison,,Pass
qc_072_S_4445_20130124_redskull_bison,Fail,Fail
qc_072_S_4462_20120202_redskull_bison,Fail,Fail
qc_072_S_4462_20120503_redskull_bison,Fail,Fail
qc_072_S_4462_20120813_redskull_bison,Fail,Fail
qc_072_S_4462_20130214_redskull_bison,Fail,Fail
qc_072_S_4465_20120214_redskull_bison,Fail,Fail
qc_072_S_4465_20120515_redskull_bison,,Fail
qc_072_S_4465_20120820_redskull_bison,Fail,Pass
qc_072_S_4465_20130213_redskull_bison,,Pass
qc_072_S_4522_20120217_redskull_bison,,Pass
qc_072_S_4522_20120517_redskull_bison,Pass,Pass
qc_072_S_4522_20120829_redskull_bison,Pass,Pass
qc_072_S_4522_20130228_redskull_bison,Pass,Pass
qc_072_S_4539_20120305_redskull_bison,Pass,Pass
qc_072_S_4539_20120615_redskull_bison,,Pass
qc_072_S_4539_20120905_redskull_bison,Pass,Pass
qc_072_S_4539_20130318_redskull_bison,Pass,Pass
qc_072_S_4606_20120402_redskull_bison,,Fail
qc_072_S_4610_20120330_redskull_bison,Fail,Fail
qc_072_S_4610_20120629_redskull_bison,,Fail
qc_072_S_4610_20121009_redskull_bison,,Fail
qc_072_S_4610_20130409_redskull_bison,Fail,Fail
qc_072_S_4613_20120402_redskull_bison,,Pass
qc_072_S_4613_20120702_redskull_bison,Pass,Pass
qc_072_S_4613_20121008_redskull_bison,Pass,Pass
qc_072_S_4613_20130404_redskull_bison,,Pass
qc_072_S_4694_20120615_redskull_bison,,Fail
qc_072_S_4769_20120712_redskull_bison,,Pass
qc_072_S_4769_20121017_redskull_bison,Pass,Pass
qc_072_S_4769_20130123_redskull_bison,,Pass
qc_072_S_4769_20130701_redskull_bison,Pass,Pass
qc_072_S_4769_20140723_redskull_bison,Pass,Pass
qc_072_S_4871_20120809_redskull_bison,Pass,Pass
qc_072_S_4871_20121112_redskull_bison,Pass,Pass
qc_072_S_4871_20130204_redskull_bison,Fail,Pass
qc_072_S_4941_20121010_redskull_bison,,Fail
qc_072_S_4941_20130107_redskull_bison,Fail,Fail
qc_072_S_4941_20130415_redskull_bison,,Fail
qc_072_S_5207_20130612_redskull_bison,Fail,Fail
qc_072_S_5207_20130910_redskull_bison,,Fail
qc_072_S_5207_20140724_redskull_bison,,Fail
qc_073_S_0089_20060126_redskull_bison,,Pass
qc_073_S_0089_20060831_redskull_bison,,Pass
qc_073_S_0089_20070207_redskull_bison,,Pass
qc_073_S_0089_20080214_redskull_bison,,Pass
qc_073_S_0089_20090202_redskull_bison,,Pass
qc_073_S_0089_20100927_redskull_bison,,Pass
qc_073_S_0089_20101004_redskull_bison,Pass,Pass
qc_073_S_0089_20111005_redskull_bison,,Pass
qc_073_S_0089_20121009_redskull_bison,Pass,Pass
qc_073_S_0089_20131122_redskull_bison,Pass,Pass
qc_073_S_0089_20150218_redskull_bison,Pass,Pass
qc_073_S_0311_20060531_redskull_bison,,Pass
qc_073_S_0311_20070208_redskull_bison,,Pass
qc_073_S_0311_20071018_redskull_bison,,Pass
qc_073_S_0311_20090122_redskull_bison,,Pass
qc_073_S_0311_20100825_redskull_bison,,Pass
qc_073_S_0311_20110901_redskull_bison,Pass,Pass
qc_073_S_0311_20121115_redskull_bison,,Pass
qc_073_S_0311_20130924_redskull_bison,,Pass
qc_073_S_0312_20060531_redskull_bison,,Fail
qc_073_S_0312_20070208_redskull_bison,,Fail
qc_073_S_0312_20070705_redskull_bison,,Fail
qc_073_S_0386_20060420_redskull_bison,,Pass
qc_073_S_0386_20070104_redskull_bison,,Pass
qc_073_S_0386_20070531_redskull_bison,,Pass
qc_073_S_0386_20080821_redskull_bison,,Pass
qc_073_S_0386_20090528_redskull_bison,,Pass
qc_073_S_0386_20100602_redskull_bison,,Pass
qc_073_S_0445_20060619_redskull_bison,,Fail
qc_073_S_0518_20060911_redskull_bison,,Fail
qc_073_S_0518_20070613_redskull_bison,,Fail
qc_073_S_0518_20071129_redskull_bison,,Fail
qc_073_S_0518_20081201_redskull_bison,,Fail
qc_073_S_0518_20091209_redskull_bison,Fail,Fail
qc_073_S_0565_20060621_redskull_bison,,Pass
qc_073_S_0565_20070221_redskull_bison,,Pass
qc_073_S_0565_20070904_redskull_bison,,Pass
qc_073_S_0565_20080807_redskull_bison,,Fail
qc_073_S_0652_20061127_redskull_bison,,Pass
qc_073_S_0746_20061130_redskull_bison,,Pass
qc_073_S_0746_20070801_redskull_bison,,Pass
qc_073_S_0746_20080211_redskull_bison,,Pass
qc_073_S_0746_20090209_redskull_bison,,Pass
qc_073_S_0746_20100201_redskull_bison,,Pass
qc_073_S_0746_20120213_redskull_bison,,Pass
qc_073_S_0746_20130308_redskull_bison,Fail,Pass
qc_073_S_0746_20140203_redskull_bison,,Fail
qc_073_S_0909_20061002_redskull_bison,,Pass
qc_073_S_0909_20070710_redskull_bison,,Pass
qc_073_S_0909_20071119_redskull_bison,,Pass
qc_073_S_0909_20081217_redskull_bison,,Pass
qc_073_S_0909_20091207_redskull_bison,,Pass
qc_073_S_1207_20070215_redskull_bison,,Fail
qc_073_S_1357_20070409_redskull_bison,,Fail
qc_073_S_2153_20101105_redskull_bison,,Fail
qc_073_S_2153_20110316_redskull_bison,,Fail
qc_073_S_2153_20110617_redskull_bison,,Fail
qc_073_S_2153_20120222_redskull_bison,Fail,Fail
qc_073_S_2153_20130401_redskull_bison,,Fail
qc_073_S_2153_20140303_redskull_bison,,Fail
qc_073_S_2182_20101130_redskull_bison,Pass,Pass
qc_073_S_2182_20110720_redskull_bison,,Pass
qc_073_S_2182_20120207_redskull_bison,Pass,Pass
qc_073_S_2182_20120806_redskull_bison,,Pass
qc_073_S_2182_20131204_redskull_bison,,Pass
qc_073_S_2190_20101209_redskull_bison,Fail,Fail
qc_073_S_2190_20110304_redskull_bison,Fail,Fail
qc_073_S_2190_20110613_redskull_bison,Fail,Fail
qc_073_S_2190_20120227_redskull_bison,Fail,Fail
qc_073_S_2190_20130319_redskull_bison,Fail,Fail
qc_073_S_2191_20110107_redskull_bison,,Pass
qc_073_S_2191_20110401_redskull_bison,Pass,Pass
qc_073_S_2191_20110708_redskull_bison,Pass,Pass
qc_073_S_2191_20120309_redskull_bison,Pass,Pass
qc_073_S_2191_20130322_redskull_bison,Pass,Pass
qc_073_S_2191_20140421_redskull_bison,Pass,Pass
qc_073_S_2225_20110127_redskull_bison,,Pass
qc_073_S_2225_20110506_redskull_bison,,Pass
qc_073_S_2225_20110808_redskull_bison,Pass,Pass
qc_073_S_2225_20120312_redskull_bison,,Pass
qc_073_S_2225_20130429_redskull_bison,,Pass
qc_073_S_2225_20140410_redskull_bison,Pass,Fail
qc_073_S_2264_20110203_redskull_bison,Pass,Pass
qc_073_S_2264_20110504_redskull_bison,Pass,Pass
qc_073_S_2264_20110721_redskull_bison,,Pass
qc_073_S_2264_20120228_redskull_bison,Pass,Pass
qc_073_S_2264_20130411_redskull_bison,Pass,Pass
qc_073_S_2264_20140306_redskull_bison,Pass,Pass
qc_073_S_4155_20110728_redskull_bison,,Pass
qc_073_S_4155_20111031_redskull_bison,,Pass
qc_073_S_4155_20120206_redskull_bison,,Pass
qc_073_S_4155_20130220_redskull_bison,Fail,Pass
qc_073_S_4216_20110831_redskull_bison,,Pass
qc_073_S_4216_20111206_redskull_bison,Pass,Pass
qc_073_S_4216_20120306_redskull_bison,,Pass
qc_073_S_4216_20120917_redskull_bison,,Pass
qc_073_S_4216_20131022_redskull_bison,,Pass
qc_073_S_4230_20110909_redskull_bison,Fail,Fail
qc_073_S_4259_20111007_redskull_bison,,Pass
qc_073_S_4259_20120127_redskull_bison,Pass,Pass
qc_073_S_4259_20120521_redskull_bison,Pass,Pass
qc_073_S_4259_20121210_redskull_bison,,Pass
qc_073_S_4259_20131104_redskull_bison,Fail,Pass
qc_073_S_4300_20111012_redskull_bison,Pass,Pass
qc_073_S_4300_20120119_redskull_bison,,Pass
qc_073_S_4300_20120611_redskull_bison,Pass,Pass
qc_073_S_4300_20121017_redskull_bison,,Pass
qc_073_S_4300_20140107_redskull_bison,,Pass
qc_073_S_4311_20111017_redskull_bison,Fail,Pass
qc_073_S_4311_20120217_redskull_bison,Fail,Pass
qc_073_S_4311_20120619_redskull_bison,Pass,Pass
qc_073_S_4311_20121015_redskull_bison,,Pass
qc_073_S_4311_20131210_redskull_bison,,Pass
qc_073_S_4312_20111017_redskull_bison,,Pass
qc_073_S_4312_20120217_redskull_bison,Pass,Pass
qc_073_S_4312_20120619_redskull_bison,Pass,Pass
qc_073_S_4312_20121015_redskull_bison,,Pass
qc_073_S_4312_20131210_redskull_bison,Pass,Pass
qc_073_S_4360_20111104_redskull_bison,Pass,Pass
qc_073_S_4360_20120217_redskull_bison,,Pass
qc_073_S_4360_20120608_redskull_bison,Pass,Pass
qc_073_S_4360_20130225_redskull_bison,,Pass
qc_073_S_4360_20140113_redskull_bison,Pass,Pass
qc_073_S_4382_20111115_redskull_bison,,Pass
qc_073_S_4382_20120229_redskull_bison,,Pass
qc_073_S_4382_20120517_redskull_bison,,Pass
qc_073_S_4382_20121128_redskull_bison,,Pass
qc_073_S_4382_20131213_redskull_bison,,Pass
qc_073_S_4393_20111122_redskull_bison,Fail,Fail
qc_073_S_4393_20120229_redskull_bison,Fail,Fail
qc_073_S_4393_20120523_redskull_bison,Fail,Fail
qc_073_S_4393_20121128_redskull_bison,Fail,Fail
qc_073_S_4393_20131209_redskull_bison,,Fail
qc_073_S_4403_20111128_redskull_bison,,Fail
qc_073_S_4403_20120217_redskull_bison,,Fail
qc_073_S_4443_20111222_redskull_bison,Pass,Pass
qc_073_S_4443_20120312_redskull_bison,Pass,Pass
qc_073_S_4443_20120719_redskull_bison,Pass,Pass
qc_073_S_4443_20130523_redskull_bison,,Pass
qc_073_S_4443_20140327_redskull_bison,,Pass
qc_073_S_4540_20120210_redskull_bison,Pass,Pass
qc_073_S_4540_20120510_redskull_bison,,Pass
qc_073_S_4552_20120215_redskull_bison,Pass,Pass
qc_073_S_4552_20120524_redskull_bison,Pass,Pass
qc_073_S_4552_20120918_redskull_bison,,Pass
qc_073_S_4552_20130423_redskull_bison,Pass,Pass
qc_073_S_4552_20140508_redskull_bison,,Pass
qc_073_S_4559_20120224_redskull_bison,,Pass
qc_073_S_4559_20120629_redskull_bison,Pass,Pass
qc_073_S_4559_20121012_redskull_bison,,Pass
qc_073_S_4559_20130419_redskull_bison,Pass,Pass
qc_073_S_4559_20140320_redskull_bison,,Pass
qc_073_S_4614_20120316_redskull_bison,,Pass
qc_073_S_4614_20120615_redskull_bison,,Pass
qc_073_S_4614_20120919_redskull_bison,,Pass
qc_073_S_4614_20130312_redskull_bison,,Pass
qc_073_S_4614_20140417_redskull_bison,,Pass
qc_073_S_4739_20120516_redskull_bison,,Fail
qc_073_S_4739_20120830_redskull_bison,Fail,Fail
qc_073_S_4739_20121114_redskull_bison,,Fail
qc_073_S_4739_20130516_redskull_bison,,Fail
qc_073_S_4739_20140630_redskull_bison,Fail,Fail
qc_073_S_4748_20120518_redskull_bison,Pass,Pass
qc_073_S_4762_20120524_redskull_bison,Pass,Pass
qc_073_S_4762_20120905_redskull_bison,Pass,Pass
qc_073_S_4762_20130306_redskull_bison,,Pass
qc_073_S_4762_20140715_redskull_bison,,Pass
qc_073_S_4777_20120601_redskull_bison,Pass,Pass
qc_073_S_4777_20120925_redskull_bison,Pass,Pass
qc_073_S_4777_20121212_redskull_bison,,Pass
qc_073_S_4777_20130717_redskull_bison,Pass,Pass
qc_073_S_4777_20140721_redskull_bison,,Pass
qc_073_S_4795_20120606_redskull_bison,,Fail
qc_073_S_4795_20130403_redskull_bison,Pass,Pass
qc_073_S_4795_20131205_redskull_bison,,Fail
qc_073_S_4795_20141203_redskull_bison,Pass,Pass
qc_073_S_4825_20120626_redskull_bison,Pass,Pass
qc_073_S_4825_20121214_redskull_bison,,Pass
qc_073_S_4825_20130326_redskull_bison,,Pass
qc_073_S_4853_20120711_redskull_bison,Pass,Pass
qc_073_S_4853_20121023_redskull_bison,Pass,Pass
qc_073_S_4853_20130830_redskull_bison,,Fail
qc_073_S_4986_20121004_redskull_bison,,Fail
qc_073_S_4986_20130417_redskull_bison,,Pass
qc_073_S_4986_20141201_redskull_bison,Pass,Pass
qc_073_S_4995_20121011_redskull_bison,Fail,Fail
qc_073_S_5016_20121025_redskull_bison,Fail,Fail
qc_073_S_5023_20120613_redskull_bison,Fail,Fail
qc_073_S_5023_20130403_redskull_bison,Fail,Pass
qc_073_S_5023_20131205_redskull_bison,,Pass
qc_073_S_5023_20141203_redskull_bison,,Fail
qc_073_S_5090_20130207_redskull_bison,Fail,Fail
qc_073_S_5167_20130426_redskull_bison,Pass,Pass
qc_073_S_5167_20130823_redskull_bison,,Pass
qc_073_S_5167_20150622_redskull_bison,Pass,Pass
qc_073_S_5227_20130617_redskull_bison,,Pass
qc_073_S_5227_20150630_redskull_bison,Pass,Pass
qc_082_S_0304_20060321_redskull_bison,,Fail
qc_082_S_0304_20060406_redskull_bison,,Fail
qc_082_S_0304_20080417_redskull_bison,Fail,Fail
qc_082_S_0363_20060328_redskull_bison,,Fail
qc_082_S_0469_20060606_redskull_bison,,Fail
qc_082_S_0469_20060717_redskull_bison,,Fail
qc_082_S_0640_20060703_redskull_bison,,Fail
qc_082_S_0640_20060725_redskull_bison,,Fail
qc_082_S_0641_20060619_redskull_bison,,Fail
qc_082_S_0761_20060807_redskull_bison,,Pass
qc_082_S_0832_20060830_redskull_bison,,Pass
qc_082_S_0832_20070919_redskull_bison,,Pass
qc_082_S_0832_20080407_redskull_bison,,Fail
qc_082_S_0832_20081023_redskull_bison,,Pass
qc_082_S_0832_20101216_redskull_bison,,Pass
qc_082_S_0928_20060929_redskull_bison,,Fail
qc_082_S_0928_20061016_redskull_bison,Fail,Fail
qc_082_S_0928_20070611_redskull_bison,,Fail
qc_082_S_0928_20070614_redskull_bison,Fail,Fail
qc_082_S_0928_20071011_redskull_bison,,Fail
qc_082_S_0928_20071018_redskull_bison,Fail,Fail
qc_082_S_0928_20080605_redskull_bison,,Fail
qc_082_S_0928_20080612_redskull_bison,,Fail
qc_082_S_1079_20061116_redskull_bison,,Pass
qc_082_S_1079_20070611_redskull_bison,,Pass
qc_082_S_1079_20070618_redskull_bison,,Pass
qc_082_S_1079_20071127_redskull_bison,,Pass
qc_082_S_1079_20071213_redskull_bison,,Pass
qc_082_S_1119_20061207_redskull_bison,,Pass
qc_082_S_1119_20070927_redskull_bison,,Pass
qc_082_S_1119_20080117_redskull_bison,,Pass
qc_082_S_1119_20080902_redskull_bison,,Pass
qc_082_S_1256_20070216_redskull_bison,,Fail
qc_082_S_1256_20070223_redskull_bison,,Fail
qc_082_S_1256_20071004_redskull_bison,,Fail
qc_082_S_1256_20071011_redskull_bison,,Fail
qc_082_S_1256_20080303_redskull_bison,,Fail
qc_082_S_1256_20080529_redskull_bison,,Fail
qc_082_S_1256_20110421_redskull_bison,,Fail
qc_082_S_1377_20070320_redskull_bison,,Pass
qc_082_S_1377_20070920_redskull_bison,,Pass
qc_082_S_1377_20080617_redskull_bison,,Pass
qc_082_S_2099_20100920_redskull_bison,Fail,Fail
qc_082_S_2099_20101214_redskull_bison,,Fail
qc_082_S_2099_20110406_redskull_bison,,Fail
qc_082_S_2099_20111031_redskull_bison,Fail,Fail
qc_082_S_2099_20121120_redskull_bison,,Fail
qc_082_S_2121_20101012_redskull_bison,,Fail
qc_082_S_2121_20110105_redskull_bison,Fail,Fail
qc_082_S_2121_20110518_redskull_bison,,Fail
qc_082_S_2121_20111109_redskull_bison,,Fail
qc_082_S_2121_20121108_redskull_bison,Fail,Fail
qc_082_S_2121_20131114_redskull_bison,,Fail
qc_082_S_2121_20141211_redskull_bison,,Fail
qc_082_S_2307_20110215_redskull_bison,Pass,Pass
qc_082_S_2307_20110512_redskull_bison,,Pass
qc_082_S_2307_20111007_redskull_bison,,Pass
qc_082_S_2307_20120403_redskull_bison,,Pass
qc_082_S_2307_20130627_redskull_bison,,Pass
qc_082_S_4090_20110620_redskull_bison,,Fail
qc_082_S_4090_20110921_redskull_bison,,Fail
qc_082_S_4090_20120104_redskull_bison,,Fail
qc_082_S_4090_20120709_redskull_bison,Fail,Fail
qc_082_S_4090_20130805_redskull_bison,Fail,Fail
qc_082_S_4208_20110830_redskull_bison,Fail,Fail
qc_082_S_4208_20111207_redskull_bison,Fail,Fail
qc_082_S_4208_20120312_redskull_bison,Fail,Fail
qc_082_S_4208_20120912_redskull_bison,,Fail
qc_082_S_4208_20130911_redskull_bison,,Fail
qc_082_S_4224_20110921_redskull_bison,,Pass
qc_082_S_4224_20111206_redskull_bison,,Pass
qc_082_S_4224_20120418_redskull_bison,,Pass
qc_082_S_4224_20121010_redskull_bison,,Pass
qc_082_S_4244_20111019_redskull_bison,Fail,Pass
qc_082_S_4244_20120118_redskull_bison,Pass,Pass
qc_082_S_4244_20120530_redskull_bison,Fail,Fail
qc_082_S_4244_20121115_redskull_bison,,Fail
qc_082_S_4244_20131121_redskull_bison,Pass,Pass
qc_082_S_4339_20111109_redskull_bison,Pass,Pass
qc_082_S_4339_20120216_redskull_bison,Pass,Pass
qc_082_S_4339_20120530_redskull_bison,,Pass
qc_082_S_4339_20121210_redskull_bison,Pass,Pass
qc_082_S_4339_20140107_redskull_bison,Pass,Pass
qc_082_S_4428_20111220_redskull_bison,Pass,Pass
qc_082_S_4428_20120417_redskull_bison,Pass,Pass
qc_082_S_4428_20120625_redskull_bison,Pass,Pass
qc_082_S_4428_20130109_redskull_bison,Pass,Pass
qc_082_S_5014_20121101_redskull_bison,,Fail
qc_082_S_5014_20130501_redskull_bison,Fail,Fail
qc_082_S_5014_20130702_redskull_bison,,Fail
qc_082_S_5014_20131121_redskull_bison,,Fail
qc_082_S_5029_20121114_redskull_bison,Pass,Pass
qc_082_S_5029_20130328_redskull_bison,,Pass
qc_082_S_5029_20130627_redskull_bison,Pass,Pass
qc_082_S_5179_20130516_redskull_bison,,Fail
qc_082_S_5184_20130522_redskull_bison,Pass,Pass
qc_082_S_5278_20130815_redskull_bison,,Pass
qc_082_S_5279_20130819_redskull_bison,Pass,Pass
qc_082_S_5282_20130829_redskull_bison,Pass,Pass
qc_094_S_0434_20060420_redskull_bison,,Fail
qc_094_S_0434_20061110_redskull_bison,,Fail
qc_094_S_0434_20070510_redskull_bison,,Fail
qc_094_S_0434_20071108_redskull_bison,,Fail
qc_094_S_0434_20080508_redskull_bison,,Fail
qc_094_S_0434_20090512_redskull_bison,,Fail
qc_094_S_0489_20060509_redskull_bison,,Pass
qc_094_S_0489_20061121_redskull_bison,,Pass
qc_094_S_0526_20060516_redskull_bison,,Pass
qc_094_S_0526_20070215_redskull_bison,,Fail
qc_094_S_0526_20070522_redskull_bison,,Pass
qc_094_S_0526_20080522_redskull_bison,,Pass
qc_094_S_0526_20090526_redskull_bison,,Pass
qc_094_S_0531_20060516_redskull_bison,,Fail
qc_094_S_0531_20070319_redskull_bison,,Fail
qc_094_S_0531_20070625_redskull_bison,,Pass
qc_094_S_0531_20080108_redskull_bison,,Fail
qc_094_S_0692_20060721_redskull_bison,,Fail
qc_094_S_0692_20070118_redskull_bison,,Pass
qc_094_S_0692_20070816_redskull_bison,,Pass
qc_094_S_0692_20081111_redskull_bison,,Fail
qc_094_S_0711_20060710_redskull_bison,,Pass
qc_094_S_0711_20070213_redskull_bison,,Pass
qc_094_S_0711_20070823_redskull_bison,,Pass
qc_094_S_0711_20080814_redskull_bison,,Fail
qc_094_S_0711_20090818_redskull_bison,,Pass
qc_094_S_0921_20061002_redskull_bison,,Fail
qc_094_S_0921_20070515_redskull_bison,,Fail
qc_094_S_0921_20071012_redskull_bison,,Fail
qc_094_S_0921_20080506_redskull_bison,,Fail
qc_094_S_0921_20081014_redskull_bison,,Fail
qc_094_S_0921_20091006_redskull_bison,,Fail
qc_094_S_0964_20061010_redskull_bison,,Fail
qc_094_S_1015_20061030_redskull_bison,,Pass
qc_094_S_1015_20070524_redskull_bison,,Pass
qc_094_S_1027_20061026_redskull_bison,,Fail
qc_094_S_1027_20070514_redskull_bison,,Fail
qc_094_S_1027_20071115_redskull_bison,,Fail
qc_094_S_1090_20061204_redskull_bison,,Fail
qc_094_S_1090_20070529_redskull_bison,,Fail
qc_094_S_1090_20071211_redskull_bison,,Fail
qc_094_S_1102_20061124_redskull_bison,,Pass
qc_094_S_1102_20070621_redskull_bison,,Pass
qc_094_S_1164_20061211_redskull_bison,,Pass
qc_094_S_1164_20070628_redskull_bison,,Pass
qc_094_S_1164_20071211_redskull_bison,,Fail
qc_094_S_1164_20090206_redskull_bison,,Pass
qc_094_S_1188_20061228_redskull_bison,,Fail
qc_094_S_1188_20070717_redskull_bison,,Fail
qc_094_S_1188_20080115_redskull_bison,,Fail
qc_094_S_1188_20080717_redskull_bison,,Fail
qc_094_S_1188_20090120_redskull_bison,,Fail
qc_094_S_1188_20100125_redskull_bison,,Fail
qc_094_S_1241_20070216_redskull_bison,,Pass
qc_094_S_1241_20070222_redskull_bison,Pass,Pass
qc_094_S_1241_20070809_redskull_bison,,Pass
qc_094_S_1241_20070823_redskull_bison,Fail,Fail
qc_094_S_1241_20080306_redskull_bison,Pass,Pass
qc_094_S_1241_20080508_redskull_bison,,Pass
qc_094_S_1241_20090310_redskull_bison,,Pass
qc_094_S_1241_20100216_redskull_bison,Pass,Pass
qc_094_S_1267_20070316_redskull_bison,,Pass
qc_094_S_1267_20070322_redskull_bison,Pass,Pass
qc_094_S_1267_20070924_redskull_bison,,Pass
qc_094_S_1267_20090615_redskull_bison,,Pass
qc_094_S_1267_20100318_redskull_bison,,Pass
qc_094_S_1293_20070312_redskull_bison,,Pass
qc_094_S_1293_20070319_redskull_bison,Pass,Pass
qc_094_S_1293_20070910_redskull_bison,,Pass
qc_094_S_1293_20070919_redskull_bison,,Pass
